DATE,TIME_SAMPLING,SITE,QUADRAT,QUADRAT_TYPE,longitude_x,latitude_y,PLANT_GENUS,PLANT_SPECIES,TREE_NUMBER,TREE_CIRCUM._cm,DBH_cm,TREE_HEIGHT_m,CaCo_INDEX,FOLIAGE_PROJECTIVE_COVER,BASKET_NO.,SCAN_ID,TOTAL_SCAN_LEAF_AREA_mm,TOTAL_RESTORED_LEAF_AREA_mm,TOTAL_HERBIVORY_AREA_mm,HERBIVORY_PERCENTAGE,HERBIVORY_PROPORTION
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Bruguiera,Bruguiera gymnorrhiza,tree430,8,2.54648124,5,87.04,91.3,LK16_8,LK16Basket8Back1,20463.603,21307.219,843.616,3.959296612,0.039592966
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Bruguiera,Bruguiera gymnorrhiza,tree430,8,2.54648124,5,87.04,91.3,LK16_8,LK16Basket8Back2,28303.63,28595.632,292.002,1.02114197,0.01021142
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Bruguiera,Bruguiera gymnorrhiza,tree430,8,2.54648124,5,87.04,91.3,LK16_8,LK16Basket8Back3,14633.506,14796.368,162.862,1.100689034,0.01100689
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Bruguiera,Bruguiera gymnorrhiza,tree432,8,2.54648124,3,87.04,91.3,LK16_9,LK16Basket9Back1,15178.321,16225.851,1047.53,6.455932573,0.064559326
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Bruguiera,Bruguiera gymnorrhiza,tree432,8,2.54648124,3,87.04,91.3,LK16_9,LK16Basket9Back2,19409.811,19989.992,580.181,2.90235734,0.029023573
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Rhizophora,Rhizophora apiculata,tree431,45,14.32395698,15,87.04,91.3,LK16_10,LK16Basket10Back1,23651.006,24478.757,827.751,3.381507484,0.033815075
02/09/2019,Before rainy season,Likupang,LK16,Reference Forest,125.0408452,1.67470441,Rhizophora,Rhizophora apiculata,tree431,45,14.32395698,15,87.04,91.3,LK16_10,LK16Basket10Back2,19485.448,20233.625,748.177,3.697691343,0.036976913
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Xylocarpus,Xylocarpus moluccensis,tree398,70,22.28171085,20,82.75,94.33,LK17_1,LK17Basket1Back,26529.796,26707.77,177.974,0.666375366,0.006663754
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree399,6,1.90986093,3,82.75,94.33,LK17_2,LK17Basket2Back1,16005.807,16327.838,322.031,1.97228194,0.019722819
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree399,6,1.90986093,3,82.75,94.33,LK17_2,LK17Basket2Back2,14214.689,14281.008,66.319,0.464385987,0.00464386
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree399,6,1.90986093,3,82.75,94.33,LK17_2,LK17Basket2Back3,20113.716,20679.495,565.779,2.735942053,0.027359421
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree400,6,1.90986093,3,82.75,94.33,LK17_3,LK17Basket3Back,14927.207,15196.997,269.79,1.775284946,0.017752849
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree401,5,1.591550775,2,82.75,94.33,LK17_4,LK17Basket4Back1,7536.199,7644.546,108.347,1.417311113,0.014173111
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree402,8,2.54648124,25,82.75,94.33,LK17_5,LK17Basket5Back1,17060.581,17532.837,472.256,2.693551534,0.026935515
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree402,8,2.54648124,25,82.75,94.33,LK17_5,LK17Basket5Back2,17182.635,18103.335,920.7,5.085803251,0.050858033
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree403,5,1.591550775,3,82.75,94.33,LK17_6,K17Basket6Back1,17782.007,18032.447,250.44,1.388829813,0.013888298
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree404,11,3.501411706,10,82.75,94.33,LK17_7,LK17Basket7Back1,17500.305,17825.979,325.674,1.826962772,0.018269628
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree404,11,3.501411706,10,82.75,94.33,LK17_7,LK17Basket7Back2,10066.917,11986.794,1919.877,16.01660127,0.160166013
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree405,5,1.591550775,3,82.75,94.33,LK17_8,LK17Basket8Back,25192.767,26372.378,1179.611,4.472903429,0.044729034
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree407,25,7.957753876,25,82.75,94.33,LK17_9,LK17Basket9Back1,20368.538,20468.179,99.641,0.486809305,0.004868093
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Bruguiera,Bruguiera gymnorrhiza,tree407,25,7.957753876,25,82.75,94.33,LK17_9,LK17Basket9Back2,23216.539,23693.077,476.538,2.01129638,0.020112964
01/09/2019,Before rainy season,Likupang,LK17,Reference Forest,125.0407081,1.674866085,Rhizophora,Rhizophora mucronata,tree408,1,0.318310155,0.5,82.75,94.33,LK17_10,LK17Basket10Back,4577.39,4712.044,134.654,2.857655828,0.028576558
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree409,81,25.78312256,20,84.66,95,LK18_1,LK18Basket1Back1,17837.009,17849.682,12.673,0.070998464,0.000709985
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree409,81,25.78312256,20,84.66,95,LK18_1,LK18Basket1Back2,16315.33,16408.049,92.719,0.565082418,0.005650824
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree410,96,30.55777488,15,84.66,95,LK18_2,LK18Basket2Back1,17334.265,18784.72,1450.455,7.721461912,0.077214619
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree410,96,30.55777488,15,84.66,95,LK18_2,LK18Basket2Back2,19821.708,20127.616,305.908,1.519842191,0.015198422
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree411,34,10.82254527,15,84.66,95,LK18_3,LK18Basket3Back1,19078.622,19608.498,529.876,2.702277349,0.027022773
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree411,34,10.82254527,15,84.66,95,LK18_3,LK18Basket3Back2,16520.205,17738.968,1218.763,6.870540609,0.068705406
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree411,34,10.82254527,15,84.66,95,LK18_3,LK18Basket3Back3,18421.916,18941.12,519.204,2.741147303,0.027411473
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Rhizophora,Rhizophora apiculata,tree413,111,35.33242721,20,84.66,95,LK18_4,K18Basket4Back,8402.292,8413.717,11.425,0.135790163,0.001357902
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Rhizophora,Rhizophora mucronata,tree414,1,0.318310155,0.5,84.66,95,LK18_5,LK18Basket5Back1,6155.793,6299.126,143.333,2.275442657,0.022754427
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree415,1,0.318310155,0.5,84.66,95,LK18_6,LK18Basket6Back,4536.488,4538.769,2.281,0.050255917,0.000502559
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Rhizophora,Rhizophora apiculata,tree416,1,0.318310155,2,84.66,95,LK18_7,LK18Basket7Back,1790.996,2437.138,646.142,26.51232716,0.265123272
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree417,8,2.54648124,5,84.66,95,LK18_8,LK18Basket8Back,22075.815,22359.225,283.41,1.267530516,0.012675305
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree418,12,3.819721861,10,84.66,95,LK18_9,LK18Basket9Back1,17467.349,19314.488,1847.139,9.563489335,0.095634893
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree418,12,3.819721861,10,84.66,95,LK18_9,LK18Basket9Back2,12609.161,13002.617,393.456,3.025975463,0.030259755
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree419,12,3.819721861,15,84.66,95,LK18_10,LK18Basket10Back1,18904.285,19114.805,210.52,1.101345266,0.011013453
02/09/2019,Before rainy season,Likupang,LK18,Reference Forest,125.0406941,1.67475493,Bruguiera,Bruguiera gymnorrhiza,tree419,12,3.819721861,15,84.66,95,LK18_10,LK18Basket10Back2,17098.794,17267.63,168.836,0.977760121,0.009777601
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora mucronata,tree042,23,7.321133566,10,73.93,71.3,LKA_1,LKABasket1Back1,28385.154,29805.824,1420.67,4.766417463,0.047664175
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora mucronata,tree042,23,7.321133566,10,73.93,71.3,LKA_1,LKABasket1Back2,16590.075,16908.075,318,1.880758158,0.018807582
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree043,25,7.957753876,10,73.93,71.3,LKA_2,LKABasket2Back1,30181.415,30391.828,210.413,0.692334137,0.006923341
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree043,25,7.957753876,10,73.93,71.3,LKA_2,LKABasket2Back2,21832.72,22012.157,179.437,0.81517227,0.008151723
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree043,25,7.957753876,10,73.93,71.3,LKA_2,LKABasket2Back3,19728.859,19940.634,211.775,1.062027416,0.010620274
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree044,25,7.957753876,10,73.93,71.3,LKA_3,LKABasket3Back,25887.141,27979.648,2092.507,7.478675214,0.074786752
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree045,19,6.047892946,10,73.93,71.3,LKA_4,LKABasket4Back1,24383.95,25463.375,1079.425,4.239127767,0.042391278
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree045,19,6.047892946,10,73.93,71.3,LKA_4,LKABasket4Back2,18075.379,18858.434,783.055,4.152280089,0.041522801
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree046,17,5.411272636,10,73.93,71.3,LKA_5,LKABasket5Back,17822.429,18935.935,1113.506,5.880385627,0.058803856
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree047,15,4.774652326,10,73.93,71.3,LKA_6,LKABasket6Back,16547.581,18149.674,1602.093,8.827117225,0.088271172
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree048,15,4.774652326,10,73.93,71.3,LKA_7,KLABasket7Back,17511.414,19487.692,1976.278,10.14115987,0.101411599
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree049,21,6.684513256,10,73.93,71.3,LKA_8,LKABasket8Back1,18406.274,18772.52,366.246,1.950968756,0.019509688
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree049,21,6.684513256,10,73.93,71.3,LKA_8,LKABasket8Back2,10017.695,10397.877,380.182,3.65634254,0.036563425
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora mucronata,tree050,16,5.092962481,10,73.93,71.3,LKA_9,LKABasket9Back1,23910.805,24200.268,289.463,1.196114853,0.011961149
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora mucronata,tree050,16,5.092962481,10,73.93,71.3,LKA_9,LKABasket9Back2,20359.365,20713.813,354.448,1.711167326,0.017111673
03/08/2019,Before rainy season,Likupang,LKA,Monoculture Reforestation,125.0432036,1.670515492,Rhizophora,Rhizophora apiculata,tree051,17,5.411272636,10,73.93,71.3,LKA_10,LKABasket10Back,16529.744,17602.735,1072.991,6.095592532,0.060955925
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree052,31,9.867614807,10,77.69,57.3,LKB_1,LKBBasket1Back1,37650.821,38258.004,607.183,1.587074433,0.015870744
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree052,31,9.867614807,10,77.69,57.3,LKB_1,LKBBasket1Back2,38333.001,38646.921,313.92,0.812276869,0.008122769
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree053,22,7.002823411,10,77.69,57.3,LKB_2,KBBasket2Back1,29997.087,30444.793,447.706,1.470550317,0.014705503
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree053,22,7.002823411,10,77.69,57.3,LKB_2,KBBasket2Back2,13755.938,13981.533,225.595,1.613521207,0.016135212
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree054,33,10.50423512,10,77.69,57.3,LKB_3,LKBBasket3Back,29317.38,29611.261,293.881,0.992463644,0.009924636
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree055,24,7.639443721,10,77.69,57.3,LKB_4,LKBBasket4Back,31979.038,33363.718,1384.68,4.150256875,0.041502569
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree056,31,9.867614807,10,77.69,57.3,LKB_5,LKBBasket5Back1,34802.848,35202.33,399.482,1.134816928,0.011348169
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree056,31,9.867614807,10,77.69,57.3,LKB_5,LKBBasket5Back2,26492.33,27762.709,1270.379,4.575846687,0.045758467
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree057,32,10.18592496,10,77.69,57.3,LKB_6,LKBBasket6Back1,31652.367,31966.2,313.833,0.981765114,0.009817651
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree057,32,10.18592496,10,77.69,57.3,LKB_6,LKBBasket6Back2,31111.877,31541.072,429.195,1.360749565,0.013607496
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora apiculata,tree058,24,7.639443721,10,77.69,57.3,LKB_7,LKBBasket7Back1,23127.513,26071.999,2944.486,11.2936718,0.112936718
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora apiculata,tree058,24,7.639443721,10,77.69,57.3,LKB_7,LKBBasket7Back2,26798.941,28897.15,2098.209,7.2609548,0.072609548
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora apiculata,tree058,24,7.639443721,10,77.69,57.3,LKB_7,LKBBasket7Back3,24116.828,25716.289,1599.461,6.219641566,0.062196416
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree059,31,9.867614807,10,77.69,57.3,LKB_8,LKBBasket8Back,23873.941,23962.092,88.151,0.367876895,0.003678769
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree060,NA,NA,10,77.69,57.3,LKB_9,LKBBasket9Back1,30845.4,30935.718,90.318,0.291953786,0.002919538
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree060,NA,NA,10,77.69,57.3,LKB_9,LKBBasket9Back2,25802.353,26902.576,1100.223,4.089656693,0.040896567
03/08/2019,Before rainy season,Likupang,LKB,Monoculture Reforestation,125.0429911,1.670488253,Rhizophora,Rhizophora mucronata,tree067,32,10.18592496,10,77.69,57.3,LKB_10,LKBBasket10Back,18032.612,19254.301,1221.689,6.345018705,0.063450187
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree068,21,6.684513256,10,80.4,65.7,LKC_1,LKCBasket1Back1,40821.713,40821.713,0,0,0
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree068,21,6.684513256,10,80.4,65.7,LKC_1,LKCBasket1Back2,41369.232,41380.987,11.755,0.028406766,0.000284068
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree069,19,6.047892946,10,80.4,65.7,LKC_2,LKCBasket2Back1,21713.844,22190.36,476.516,2.147400943,0.021474009
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree069,19,6.047892946,10,80.4,65.7,LKC_2,LKCBasket2Back2,17512.289,17698.826,186.537,1.053951262,0.010539513
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree070,19,6.047892946,10,80.4,65.7,LKC_3,LKCBasket3Back1,35362.301,36467.179,1104.878,3.029787415,0.030297874
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree070,19,6.047892946,10,80.4,65.7,LKC_3,LKCBasket3Back2,30471.717,31921.167,1449.45,4.540717449,0.045407174
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree071,18,5.729582791,10,80.4,65.7,LKC_4,LKCBasket4Back1,27561.972,27991.841,429.869,1.535693919,0.015356939
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree071,18,5.729582791,10,80.4,65.7,LKC_4,LKCBasket4Back2,12115.589,12267.457,151.868,1.237974586,0.012379746
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree072,22,7.002823411,10,80.4,65.7,LKC_5,LKCBasket5Back,11490.376,11612.853,122.477,1.054667617,0.010546676
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree073,11,3.501411706,10,80.4,65.7,LKC_6,LKCBasket6Back,21791.732,23382.571,1590.839,6.803524728,0.068035247
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree074,21,6.684513256,10,80.4,65.7,LKC_7,LKCBasket7Back,35051.595,35341.962,290.367,0.821592757,0.008215928
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora apiculata,tree075,15,4.774652326,10,80.4,65.7,LKC_8,LKCBasket8Back,35784.324,37088.821,1304.497,3.517224233,0.035172242
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree076,27,8.594374186,10,80.4,65.7,LKC_9,LKCBasket9Back,18462.94,18593.32,130.38,0.701219578,0.007012196
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree077,29,9.230994496,10,80.4,65.7,LKC_10,LKCBasket10Back1,37628.3,37632.302,4.002,0.010634481,0.000106345
03/08/2019,Before rainy season,Likupang,LKC,Monoculture Reforestation,125.0431371,1.670287978,Rhizophora,Rhizophora mucronata,tree077,29,9.230994496,10,80.4,65.7,LKC_10,LKCBasket10Back2,37237.318,37313.026,75.708,0.202899652,0.002028997
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree234,7,2.228171085,2,24.97,22.9,TW2_1,TW2.Basket1.235(Back1),4042.68,4050.634,7.954,0.196364322,0.001963643
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree234,7,2.228171085,2,24.97,22.9,TW2_1,TW2.Basket1.235(Back2),6561.83,6563.709,1.879,0.028627107,0.000286271
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree235,12,3.819721861,5,24.97,22.9,TW2_2,TW2.Basket2.235.(Back1),8569.701,8587.172,17.471,0.203454641,0.002034546
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree235,12,3.819721861,5,24.97,22.9,TW2_2,TW2.Basket2.235.(Back2),7255.708,7257.932,2.224,0.030642337,0.000306423
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Rhizophora,Rhizophora apiculata,tree236,4,1.27324062,2,24.97,22.9,TW2_3,TW2.Basket3.236.(Back),6631.585,6814.17,182.585,2.679489945,0.026794899
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree237,9,2.864791395,5,24.97,22.9,TW2_4,TW2.Basket4.237.(Back),10164.944,10332.102,167.158,1.61785085,0.016178509
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree238,11,3.501411706,5,24.97,22.9,TW2_5,TW2.Basket5.238.(Back),6828.894,7032.034,203.14,2.888780117,0.028887801
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree239,19,6.047892946,5,24.97,22.9,TW2_6,TW2.Basket6.239.(Back1),6238.989,6238.989,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree239,19,6.047892946,5,24.97,22.9,TW2_6,TW2.Basket6.239.(Back2),9686.154,9705.368,19.214,0.197972916,0.001979729
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree240,16,5.092962481,5,24.97,22.9,TW2_7,TW2Basket7Back,5499.582,5512.98,13.398,0.243026458,0.002430265
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree241,12,3.819721861,5,24.97,22.9,TW2_8,TW2Basket8.241.(Back1),11044.908,11166.846,121.938,1.091964553,0.010919646
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree241,12,3.819721861,5,24.97,22.9,TW2_8,TW2Basket8.241.(Back2),8102.308,8125.724,23.416,0.288171245,0.002881712
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree242,13,4.138032016,5,24.97,22.9,TW2_9,TW2.Basket9.242.(Back1),11003.453,11037.277,33.824,0.306452398,0.003064524
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree242,13,4.138032016,5,24.97,22.9,TW2_9,TW2.Basket9.242.(Back2),4497.228,4577.383,80.155,1.75110975,0.017511098
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree243,3,0.954930465,5,24.97,22.9,TW2_10,TW2.Basket10.243.(Back1),3653.734,3653.734,0,0,0
15/08/2019,Before rainy season,Tiwoho,TW2,Monoculture Reforestation,124.8449679,1.594253316,Ceriops,Ceriops tagal,tree243,3,0.954930465,5,24.97,22.9,TW2_10,TW2.Basket10.243.(Back2),9017.371,9017.371,0,0,0
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Avicennia,Avicennia marina,tree318,42,13.36902651,12,57.31,NA,TW12_1,TW12.Basket1.318.(Back),3617.788,3812.279,194.491,5.10169901,0.05101699
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree319,15,4.774652326,12,57.31,NA,TW12_2,TW12.Basket2.319.(Back1),16304.593,16581.899,277.306,1.67234163,0.016723416
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree319,15,4.774652326,12,57.31,NA,TW12_2,TW12.Basket2.319.(Back2),16858.961,17301.554,442.593,2.558111254,0.025581113
18/08/2019,Before rainy season,Tiwoho,TW12,Mixed Species Regeneration,124.8460014,1.594521985,Rhizophora,Rhizophora apiculata,tree319,15,4.774652326,12,57.31,NA,TW12_2,TW12.Basket2.319.(Back3),7867.517,8041.934,174.417,2.168843962,0.02168844
